date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:21:00	1742/1742	---M--	200	added ('OK')	image/png	etag:%22fd602fda237545ed4a4cba007fff16bf%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/logo/logo-theme.png	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/logo/logo-theme.png	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/index.html)
18:21:01	1461/1461	---M--	200	added ('OK')	image/png	etag:%220516057ae1b8884c100fc08f9196fc71%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/icons/about-icon.png	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/icons/about-icon.png	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/index.html)
18:21:01	81735/81735	---M--	200	added ('OK')	image/jpeg	etag:%227f88d6dd5f72a20508d532599c882c9e%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/authors/author-thumb-1.jpg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/authors/author-thumb-1.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/index.html)
18:21:01	47960/47960	---M--	200	added ('OK')	image/jpeg	etag:%22fc86ac84bf904c0768ae1b7f935b3d6d%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/authors/author-thumb-2.jpg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/authors/author-thumb-2.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/index.html)
18:21:01	28686/28686	---M--	200	added ('OK')	image/jpeg	etag:%2272caddee696b7f8cd11f8a14a976a59c%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/authors/author-thumb-3.jpg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/authors/author-thumb-3.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/index.html)
18:21:02	33398/33398	---M--	200	added ('OK')	image/jpeg	etag:%22dc7c0f5ea1b17df7a9c695c4bdb7f703%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/authors/author-thumb-4.jpg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/authors/author-thumb-4.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/index.html)
18:21:02	53456/53456	---M--	200	added ('OK')	image/jpeg	etag:%225850a7b824f26f2813c85dbf32fa8002%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/portfolio/portfolio-image-1.jpg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/portfolio/portfolio-image-1.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/index.html)
18:21:02	214464/214464	---M--	200	added ('OK')	image/jpeg	etag:%2272dac90b30a84e1b04447f12a0e1cb98%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/portfolio/lg-size/portfolio-image-large-1.jpg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/portfolio/lg-size/portfolio-image-large-1.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/index.html)
18:21:02	222585/222585	---M--	200	added ('OK')	image/jpeg	etag:%226da8d7dd32864bfda175d13c1f70d40d%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/portfolio/lg-size/portfolio-image-large-2.jpg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/portfolio/lg-size/portfolio-image-large-2.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/index.html)
18:21:03	54564/54564	---M--	200	added ('OK')	image/jpeg	etag:%225068e2bd495ae7d8f137dba8ece71a97%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/portfolio/portfolio-image-2.jpg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/portfolio/portfolio-image-2.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/index.html)
18:21:03	204056/204056	---M--	200	added ('OK')	image/jpeg	etag:%2242cda9cb916d63cc11d918b44f10bca7%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/portfolio/lg-size/portfolio-image-large-3.jpg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/portfolio/lg-size/portfolio-image-large-3.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/index.html)
18:21:03	52864/52864	---M--	200	added ('OK')	image/jpeg	etag:%224702cf407e970d03f6011e7fbf9f685c%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/portfolio/portfolio-image-3.jpg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/portfolio/portfolio-image-3.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/index.html)
18:21:04	68034/68034	---M--	200	added ('OK')	image/jpeg	etag:%22e2c11729b9344925f81d9b3aca74ada2%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/portfolio/portfolio-image-4.jpg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/portfolio/portfolio-image-4.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/index.html)
18:21:04	148061/148061	---M--	200	added ('OK')	image/jpeg	etag:%226bc79a0d50cc1a1a286a741ecbaf7057%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/portfolio/lg-size/portfolio-image-large-5.jpg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/portfolio/lg-size/portfolio-image-large-5.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/index.html)
18:21:04	366066/366066	---M--	200	added ('OK')	image/jpeg	etag:%2288b16b7066c9bd5cf7fdc7b3fbacfabe%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/portfolio/lg-size/portfolio-image-large-4.jpg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/portfolio/lg-size/portfolio-image-large-4.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/index.html)
18:21:04	32039/32039	---M--	200	added ('OK')	image/jpeg	etag:%221450e2d2ffb0c611d2171993224e319a%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/portfolio/portfolio-image-5.jpg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/portfolio/portfolio-image-5.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/index.html)
18:21:05	241312/241312	---M--	200	added ('OK')	image/jpeg	etag:%2240d8231dfd7ecc6fdea427f60707fd96%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/portfolio/lg-size/portfolio-image-large-6.jpg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/portfolio/lg-size/portfolio-image-large-6.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/index.html)
18:21:05	33252/33252	---M--	200	added ('OK')	image/jpeg	etag:%221d496a25a2c0934cc93d2623d835850c%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/portfolio/portfolio-image-6.jpg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/portfolio/portfolio-image-6.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/index.html)
18:21:05	39450/39450	---M--	200	added ('OK')	image/jpeg	etag:%22d91699da7c216c8adcefe07f24645837%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/portfolio/lg-size/portfolio-image-large-7.jpg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/portfolio/lg-size/portfolio-image-large-7.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/index.html)
18:21:05	10923/10923	---M--	200	added ('OK')	image/jpeg	etag:%2278ff1171b560b77b7f655d5b1e9a6227%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/portfolio/portfolio-image-7.jpg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/portfolio/portfolio-image-7.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/index.html)
18:21:06	213410/213410	---M--	200	added ('OK')	image/jpeg	etag:%22215cf8b708e0c7e342ccd0097d01ab30%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/portfolio/lg-size/portfolio-image-large-8.jpg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/portfolio/lg-size/portfolio-image-large-8.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/index.html)
18:21:06	24413/24413	---M--	200	added ('OK')	image/jpeg	etag:%22e07b9f51a618085bf6ac7e32fd118b4f%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/portfolio/portfolio-image-8.jpg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/portfolio/portfolio-image-8.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/index.html)
18:21:07	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Mon,%2011%20Jun%202018%2018:21:09%20GMT	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/event-details.html	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/event-details.html	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/index.html)
18:21:07	26932/26932	---M--	200	added ('OK')	image/jpeg	etag:%223a9f080a0f374c011fe9855d9289f04b%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/events/upcoming-events/event-thumb-1.jpg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/events/upcoming-events/event-thumb-1.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/index.html)
18:21:07	14873/14873	---M--	200	added ('OK')	image/jpeg	etag:%22587eef6506c6b2e217f7c521296e2ac3%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/events/upcoming-events/event-thumb-2.jpg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/events/upcoming-events/event-thumb-2.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/index.html)
18:21:07	16264/16264	---M--	200	added ('OK')	image/jpeg	etag:%22ef89e01c02321fc7179b4f994230d571%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/events/upcoming-events/event-thumb-3.jpg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/events/upcoming-events/event-thumb-3.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/index.html)
18:21:07	24486/24486	---M--	200	added ('OK')	image/jpeg	etag:%2264063e7203ceb65888bf06f34d56c082%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/events/upcoming-events/event-thumb-4.jpg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/events/upcoming-events/event-thumb-4.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/index.html)
18:21:07	22383/22383	---M--	200	added ('OK')	image/jpeg	etag:%22b83eb1762ab824edd874bbdd7b3ad833%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/events/upcoming-events/event-thumb-5.jpg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/events/upcoming-events/event-thumb-5.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/index.html)
18:21:08	5549/5549	---M--	200	added ('OK')	image/jpeg	etag:%22c4a5002828f0e84d46ef9dfd29ca21f8%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/events/upcoming-events/event-thumb-6.jpg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/events/upcoming-events/event-thumb-6.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/index.html)
18:21:08	9900/9900	---M--	200	added ('OK')	image/jpeg	etag:%228582a128ebd7b370cf4b419b170e377e%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/events/upcoming-events/event-thumb-7.jpg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/events/upcoming-events/event-thumb-7.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/index.html)
18:21:08	15943/15943	---M--	200	added ('OK')	image/jpeg	etag:%22e228e99f3467cd743ddc2b01f328efc4%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/events/upcoming-events/event-thumb-8.jpg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/events/upcoming-events/event-thumb-8.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/index.html)
18:21:08	15138/15138	---M--	200	added ('OK')	image/jpeg	etag:%22015ecfc1eb2debcc8359b7e4a2ff2fee%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/events/upcoming-events/event-thumb-9.jpg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/events/upcoming-events/event-thumb-9.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/index.html)
18:21:09	31801/31801	---M--	200	added ('OK')	image/jpeg	etag:%22aa272514d324f96e3187e2420003897a%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/events/upcoming-events/event-thumb-10.jpg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/events/upcoming-events/event-thumb-10.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/index.html)
18:21:09	11520/11520	---M--	200	added ('OK')	image/png	etag:%22762fdfccf5a06348c33707ff14e5353b%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/events/small-events/small-event-thumb-1.png	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/events/small-events/small-event-thumb-1.png	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/index.html)
18:21:09	7947/7947	---M--	200	added ('OK')	image/png	etag:%22279655019e758a2c0033a3c2d44631d4%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/events/small-events/small-event-thumb-2.png	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/events/small-events/small-event-thumb-2.png	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/index.html)
18:21:10	86659/86659	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2002%20Jun%202018%2005:05:56%20GMT	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/js/vendor/jquery-3.2.1.min.js	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/js/vendor/jquery-3.2.1.min.js	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/index.html)
18:21:10	19197/19197	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2002%20Jun%202018%2005:04:44%20GMT	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/js/popper.min.js	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/js/popper.min.js	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/index.html)
18:21:10	50523/50523	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2002%20Jun%202018%2005:04:43%20GMT	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/js/bootstrap.min.js	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/js/bootstrap.min.js	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/index.html)
18:21:10	162137/162137	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2002%20Jun%202018%2005:04:45%20GMT	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/js/plugins.js	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/js/plugins.js	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/index.html)
18:21:10	7017/7017	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2002%20Jun%202018%2005:04:42%20GMT	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/js/active.js	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/js/active.js	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/index.html)
18:21:11	4896/4896	---MCZ	200	added ('OK')	application/javascript	date:Sat,%2002%20Jun%202018%2005:04:44%20GMT	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/js/scripts.js	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/js/scripts.js	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/index.html)
18:21:11	1972/1972	---MCZ	200	added ('OK')	text/css	date:Sat,%2002%20Jun%202018%2005:04:27%20GMT	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/css/color-variations.css	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/css/color-variations.css	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/index-2.html)
18:21:11	2530/2530	---M--	200	added ('OK')	image/png	etag:%22689f0c6ded6653d420cd607f4a0a5ea4%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/logo/logo-white.png	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/logo/logo-white.png	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/index-2.html)
18:21:11	80214/80214	---M--	200	added ('OK')	image/png	etag:%2246d64b03060060160fe05eb8efe88e3c%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/others/welcome-car.png	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/others/welcome-car.png	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/index-2.html)
18:21:12	97939/97939	---M--	200	added ('OK')	image/jpeg	etag:%225e5dc0feea239774684884d051104082%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/portfolio2/lg-size/portfolio-style-2-image-1.jpg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/portfolio2/lg-size/portfolio-style-2-image-1.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/index-2.html)
18:21:12	136708/136708	---M--	200	added ('OK')	image/jpeg	etag:%223d29f74e24b1bafb9638b974320d78ee%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/portfolio2/portfolio-style-2-image-1.jpg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/portfolio2/portfolio-style-2-image-1.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/index-2.html)
18:21:12	27972/27972	---M--	200	added ('OK')	image/jpeg	etag:%22f94262a6fc8d7cbffbac8329bb6a869d%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/portfolio2/lg-size/portfolio-style-2-image-2.jpg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/portfolio2/lg-size/portfolio-style-2-image-2.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/index-2.html)
18:21:12	32311/32311	---M--	200	added ('OK')	image/jpeg	etag:%2292bb32e9ad69fd5301be8bda9eed4555%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/portfolio2/portfolio-style-2-image-2.jpg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/portfolio2/portfolio-style-2-image-2.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/index-2.html)
18:21:12	107415/107415	---M--	200	added ('OK')	image/jpeg	etag:%22fb964c299949855845f11ac8b4aec385%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/portfolio2/lg-size/portfolio-style-2-image-3.jpg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/portfolio2/lg-size/portfolio-style-2-image-3.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/index-2.html)
18:21:13	120428/120428	---M--	200	added ('OK')	image/jpeg	etag:%2213211920bd894797341c094595435ad1%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/portfolio2/portfolio-style-2-image-3.jpg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/portfolio2/portfolio-style-2-image-3.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/index-2.html)
18:21:13	74983/74983	---M--	200	added ('OK')	image/jpeg	etag:%22752b36e570bca5b06e37771fa1f511bb%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/portfolio2/lg-size/portfolio-style-2-image-4.jpg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/portfolio2/lg-size/portfolio-style-2-image-4.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/index-2.html)
18:21:13	86221/86221	---M--	200	added ('OK')	image/jpeg	etag:%226d01a3c2db7969977065b87379823d2f%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/portfolio2/portfolio-style-2-image-4.jpg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/portfolio2/portfolio-style-2-image-4.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/index-2.html)
18:21:13	39757/39757	---M--	200	added ('OK')	image/jpeg	etag:%22ea1e5f710749e71345e05934dec1d75e%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/portfolio2/lg-size/portfolio-style-2-image-5.jpg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/portfolio2/lg-size/portfolio-style-2-image-5.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/index-2.html)
18:21:14	104688/104688	---M--	200	added ('OK')	image/jpeg	etag:%2244a6a014e57eaea8b988a5c35d41b621%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/portfolio2/portfolio-style-2-image-5.jpg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/portfolio2/portfolio-style-2-image-5.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/index-2.html)
18:21:14	53372/53372	---M--	200	added ('OK')	image/jpeg	etag:%229bb3661273ebfd1a65d859c311372cdf%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/portfolio2/lg-size/portfolio-style-2-image-6.jpg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/portfolio2/lg-size/portfolio-style-2-image-6.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/index-2.html)
18:21:14	98187/98187	---M--	200	added ('OK')	image/jpeg	etag:%2279dfc7ed3591a9d0018b0bfec6c20fab%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/portfolio2/portfolio-style-2-image-6.jpg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/portfolio2/portfolio-style-2-image-6.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/index-2.html)
18:21:14	59596/59596	---M--	200	added ('OK')	image/jpeg	etag:%22e7be9035aeaaee46c3bab6b92ae8ba19%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/portfolio2/lg-size/portfolio-style-2-image-7.jpg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/portfolio2/lg-size/portfolio-style-2-image-7.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/index-2.html)
18:21:14	152510/152510	---M--	200	added ('OK')	image/jpeg	etag:%22009bbf7262a0d6b25cb84710827a51c5%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/portfolio2/portfolio-style-2-image-7.jpg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/portfolio2/portfolio-style-2-image-7.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/index-2.html)
18:21:15	55753/55753	---M--	200	added ('OK')	image/jpeg	etag:%22f1a1711857da2a37bff9698c2db9806b%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/portfolio2/lg-size/portfolio-style-2-image-8.jpg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/portfolio2/lg-size/portfolio-style-2-image-8.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/index-2.html)
18:21:15	90208/90208	---M--	200	added ('OK')	image/jpeg	etag:%2285bc92e50501425e1dc19c3587f664c7%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/portfolio2/portfolio-style-2-image-8.jpg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/portfolio2/portfolio-style-2-image-8.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/index-2.html)
18:21:15	40248/40248	---M--	200	added ('OK')	image/jpeg	etag:%22a122a62ebef546058cddc8995a05f430%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/portfolio2/lg-size/portfolio-style-2-image-9.jpg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/portfolio2/lg-size/portfolio-style-2-image-9.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/index-2.html)
18:21:15	54708/54708	---M--	200	added ('OK')	image/jpeg	etag:%227cf18bef49e21b68f2e280ae67a3dbdd%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/portfolio2/portfolio-style-2-image-9.jpg	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/portfolio2/portfolio-style-2-image-9.jpg	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/index-2.html)
18:21:16	5505/5505	---M--	200	added ('OK')	image/png	etag:%22c88aa0b9464cb6c9a74b4cce98cd2930%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/brand-logos/brand-logo-1.png	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/brand-logos/brand-logo-1.png	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/index-2.html)
18:21:16	4596/4596	---M--	200	added ('OK')	image/png	etag:%221879b5e2af862b51fdf45ab7b41ea283%22	https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/brand-logos/brand-logo-2.png	G:/Sanket_project/bl/Blazen/d29u17ylf1ylz9.cloudfront.net/blazen-v1/images/brand-logos/brand-logo-2.png	(from https://d29u17ylf1ylz9.cloudfront.net/blazen-v1/index-2.html)
